id,Hazard
53126,0.24
53129,0.12
53136,0.2
53137,0.16
53138,0.04
53139,0.24
53140,0.16
53141,0.08
53142,0.04
53143,0.24
53145,0.08
53150,0.04
53153,0.16
53154,0.04
53155,0.36
53156,0.0
53159,0.0
53160,0.2
53163,0.16
53165,0.24
53167,0.2
53171,0.12
53172,0.04
53173,0.04
53175,0.12
53176,0.08
53177,0.2
53179,0.0
53182,0.08
53183,0.16
53185,0.12
53186,0.08
53188,0.12
53189,0.2
53190,0.2
53192,0.2
53194,0.16
53196,0.08
53200,0.12
53201,0.08
53202,0.04
53203,0.16
53204,0.08
53205,0.12
53209,0.12
53210,0.08
53211,0.04
53213,0.12
53215,0.24
53217,0.2
53218,0.2
53221,0.12
53223,0.04
53225,0.04
53227,0.08
53228,0.16
53229,0.04
53232,0.24
53245,0.2
53247,0.12
53250,0.08
53252,0.16
53254,0.2
53255,0.04
53256,0.08
53259,0.12
53260,0.16
53264,0.2
53265,0.16
53266,0.16
53268,0.12
53271,0.16
53273,0.04
53276,0.24
53278,0.2
53281,0.08
53282,0.16
53284,0.24
53285,0.08
53289,0.12
53290,0.2
53291,0.08
53293,0.12
53303,0.16
53305,0.2
53308,0.04
53309,0.16
53311,0.04
53314,0.08
53316,0.08
53317,0.0
53319,0.16
53320,0.04
53321,0.12
53323,0.04
53324,0.08
53328,0.16
53329,0.04
53331,0.12
53334,0.08
53337,0.2
53338,0.04
53341,0.16
53343,0.04
53345,0.2
53349,0.2
53351,0.16
53352,0.04
53353,0.0
53355,0.08
53356,0.16
53357,0.12
53359,0.16
53365,0.16
53366,0.16
53367,0.12
53370,0.0
53371,0.08
53373,0.08
53374,0.04
53378,0.12
53385,0.12
53386,0.08
53389,0.12
53390,0.12
53392,0.0
53396,0.28
53397,0.04
53399,0.08
53400,0.16
53402,0.12
53405,0.28
53408,0.12
53410,0.08
53412,0.2
53415,0.08
53421,0.16
53422,0.08
53423,0.04
53424,0.04
53425,0.04
53426,0.16
53430,0.16
53432,0.16
53434,0.2
53435,0.12
53437,0.16
53438,0.08
53440,0.0
53441,0.28
53450,0.24
53452,0.16
53454,0.08
53455,0.08
53457,0.08
53458,0.12
53459,0.04
53461,0.08
53462,0.08
53465,0.2
53468,0.04
53469,0.08
53470,0.24
53471,0.08
53472,0.12
53480,0.04
53481,0.04
53483,0.0
53491,0.12
53492,0.04
53493,0.12
53499,0.16
53502,0.28
53503,0.2
53506,0.16
53512,0.16
53513,0.0
53514,0.2
53515,0.04
53517,0.08
53519,0.04
53520,0.08
53521,0.12
53522,0.04
53527,0.24
53529,0.04
53530,0.08
53532,0.16
53534,0.16
53538,0.04
53540,0.2
53542,0.12
53544,0.12
53545,0.12
53546,0.04
53553,0.08
53560,0.12
53561,0.08
53562,0.04
53563,0.08
53564,0.2
53565,0.04
53569,0.04
53570,0.2
53571,0.12
53572,0.08
53573,0.08
53575,0.2
53577,0.12
53578,0.12
53580,0.12
53581,0.16
53582,0.12
53583,0.04
53585,0.2
53590,0.04
53591,0.16
53595,0.2
53596,0.16
53598,0.08
53601,0.16
53602,0.2
53603,0.12
53606,0.28
53607,0.0
53608,0.08
53609,0.04
53611,0.16
53612,0.12
53613,0.2
53615,0.24
53617,0.24
53618,0.04
53619,0.12
53622,0.08
53626,0.0
53628,0.0
53629,0.16
53630,0.12
53636,0.08
53638,0.2
53641,0.16
53642,0.2
53644,0.12
53650,0.08
53651,0.16
53653,0.08
53656,0.12
53658,0.12
53659,0.16
53660,0.0
53661,0.08
53664,0.08
53665,0.2
53666,0.08
53667,0.12
53669,0.08
53670,0.24
53673,0.04
53676,0.16
53677,0.08
53678,0.04
53680,0.12
53683,0.08
53684,0.28
53685,0.28
53687,0.12
53690,0.0
53695,0.16
53696,0.16
53699,0.16
53700,0.08
53701,0.0
53702,0.08
53703,0.08
53707,0.12
53710,0.04
53711,0.0
53717,0.12
53720,0.04
53721,0.08
53722,0.12
53723,0.16
53725,0.12
53726,0.04
53728,0.12
53729,0.12
53733,0.16
53736,0.16
53737,0.12
53739,0.08
53740,0.32
53743,0.16
53744,0.12
53746,0.12
53748,0.08
53749,0.04
53750,0.12
53752,0.2
53753,0.08
53754,0.16
53755,0.16
53756,0.28
53757,0.12
53758,0.24
53759,0.12
53761,0.0
53763,0.12
53768,0.2
53770,0.16
53772,0.2
53774,0.08
53776,0.08
53779,0.16
53780,0.2
53785,0.04
53786,0.12
53787,0.12
53793,0.16
53795,0.12
53798,0.2
53800,0.2
53801,0.08
53802,0.12
53803,0.08
53807,0.2
53808,0.12
53809,0.08
53811,0.2
53812,0.24
53813,0.16
53814,0.16
53815,0.16
53817,0.16
53818,0.16
53822,0.16
53823,0.08
53826,0.16
53829,0.44
53832,0.16
53836,0.12
53838,0.04
53839,0.12
53841,0.12
53844,0.04
53846,0.04
53847,0.12
53848,0.16
53852,0.0
53854,0.04
53855,0.08
53856,0.08
53857,0.08
53858,0.28
53860,0.12
53861,0.04
53862,0.2
53863,0.08
53864,0.16
53868,0.08
53869,0.0
53870,0.12
53876,0.08
53878,0.04
53882,0.12
53886,0.16
53890,0.04
53892,0.0
53895,0.24
53896,0.12
53897,0.24
53900,0.16
53901,0.16
53906,0.04
53909,0.2
53910,0.16
53912,0.04
53914,0.2
53917,0.12
53921,0.04
53922,0.0
53924,0.12
53925,0.24
53927,0.2
53936,0.08
53938,0.12
53939,0.2
53940,0.08
53942,0.04
53943,0.12
53944,0.16
53945,0.28
53947,0.04
53950,0.24
53951,0.2
53952,0.12
53953,0.0
53955,0.04
53957,0.0
53961,0.08
53963,0.04
53964,0.04
53966,0.24
53969,0.12
53971,0.0
53973,0.08
53974,0.2
53975,0.24
53976,0.16
53977,0.16
53978,0.12
53980,0.24
53982,0.04
53983,0.08
53984,0.16
53985,0.2
53987,0.08
53990,0.24
53991,0.12
53992,0.08
53995,0.12
53996,0.2
53997,0.0
53998,0.12
54002,0.04
54004,0.12
54005,0.2
54006,0.12
54008,0.16
54010,0.08
54012,0.08
54014,0.12
54015,0.08
54017,0.2
54019,0.24
54020,0.12
54021,0.04
54024,0.16
54025,0.12
54026,0.04
54027,0.2
54028,0.08
54029,0.08
54030,0.08
54031,0.04
54032,0.08
54033,0.04
54040,0.2
54041,0.04
54045,0.04
54046,0.2
54048,0.04
54051,0.2
54052,0.04
54053,0.12
54055,0.12
54056,0.08
54057,0.12
54058,0.04
54060,0.08
54062,0.08
54067,0.08
54068,0.04
54069,0.24
54070,0.16
54072,0.12
54073,0.16
54075,0.12
54076,0.24
54077,0.12
54079,0.12
54081,0.04
54082,0.2
54085,0.12
54090,0.08
54092,0.12
54094,0.0
54096,0.28
54097,0.2
54099,0.08
54101,0.16
54102,0.08
54103,0.04
54104,0.12
54107,0.24
54109,0.16
54110,0.12
54112,0.12
54114,0.08
54118,0.08
54119,0.08
54121,0.16
54124,0.04
54126,0.08
54127,0.16
54128,0.24
54129,0.08
54130,0.04
54138,0.08
54139,0.24
54140,0.04
54143,0.2
54144,0.16
54145,0.24
54146,0.04
54147,0.0
54150,0.08
54151,0.04
54153,0.04
54157,0.04
54158,0.08
54159,0.12
54163,0.16
54164,0.08
54166,0.12
54167,0.0
54174,0.12
54176,0.12
54177,0.12
54178,0.08
54180,0.16
54182,0.32
54184,0.12
54185,0.12
54188,0.16
54190,0.16
54191,0.04
54194,0.28
54195,0.08
54196,0.24
54198,0.16
54199,0.0
54200,0.08
54205,0.12
54206,0.2
54207,0.08
54209,0.12
54210,0.12
54211,0.24
54214,0.2
54215,0.16
54219,0.04
54221,0.08
54222,0.08
54223,0.0
54224,0.16
54225,0.08
54227,0.12
54231,0.28
54233,0.04
54234,0.08
54235,0.08
54239,0.28
54241,0.08
54242,0.28
54243,0.12
54244,0.2
54247,0.2
54254,0.16
54258,0.24
54259,0.2
54260,0.12
54262,0.12
54264,0.08
54265,0.12
54268,0.28
54270,0.2
54272,0.16
54273,0.24
54275,0.08
54276,0.12
54277,0.16
54278,0.0
54281,0.08
54282,0.04
54284,0.12
54287,0.0
54289,0.24
54290,0.08
54291,0.12
54292,0.16
54294,0.16
54296,0.24
54300,0.24
54307,0.2
54308,0.04
54310,0.04
54313,0.12
54314,0.0
54316,0.04
54319,0.12
54323,0.04
54324,0.2
54325,0.04
54327,0.2
54328,0.12
54329,0.12
54337,0.04
54338,0.08
54339,0.08
54340,0.16
54341,0.16
54344,0.16
54345,0.08
54346,0.24
54348,0.2
54353,0.16
54355,0.0
54357,0.08
54359,0.16
54362,0.12
54363,0.12
54364,0.12
54365,0.32
54366,0.0
54367,0.2
54368,0.12
54370,0.08
54372,0.24
54376,0.12
54377,0.0
54378,0.04
54379,0.16
54380,0.24
54381,0.04
54383,0.04
54384,0.08
54385,0.2
54386,0.24
54388,0.04
54390,0.04
54391,0.08
54392,0.04
54393,0.12
54398,0.12
54402,0.16
54403,0.04
54404,0.08
54409,0.04
54410,0.04
54411,0.16
54413,0.32
54414,0.08
54418,0.12
54419,0.12
54421,0.28
54424,0.08
54426,0.2
54427,0.08
54429,0.12
54433,0.32
54434,0.16
54436,0.04
54437,0.08
54438,0.16
54444,0.16
54447,0.12
54448,0.2
54450,0.12
54453,0.12
54456,0.04
54458,0.12
54459,0.08
54461,0.12
54467,0.04
54469,0.08
54470,0.2
54471,0.0
54472,0.12
54473,0.0
54474,0.12
54476,0.12
54478,0.0
54480,0.08
54481,0.16
54482,0.16
54485,0.16
54487,0.08
54489,0.12
54493,0.04
54496,0.08
54498,0.16
54503,0.12
54506,0.08
54507,0.16
54508,0.12
54509,0.24
54511,0.16
54513,0.16
54514,0.04
54515,0.2
54516,0.16
54517,0.12
54518,0.16
54519,0.0
54520,0.08
54523,0.16
54524,0.2
54526,0.08
54530,0.04
54532,0.08
54533,0.4
54534,0.2
54536,0.04
54537,0.12
54539,0.12
54540,0.08
54545,0.16
54546,0.2
54547,0.24
54549,0.08
54550,0.12
54552,0.04
54555,0.08
54556,0.16
54557,0.12
54558,0.12
54559,0.24
54561,0.08
54563,0.2
54565,0.2
54566,0.08
54567,0.0
54568,0.2
54569,0.16
54570,0.08
54572,0.2
54573,0.12
54574,0.16
54575,0.04
54576,0.0
54578,0.12
54581,0.08
54584,0.2
54589,0.2
54590,0.08
54591,0.08
54592,0.08
54594,0.16
54597,0.24
54598,0.08
54602,0.16
54603,0.04
54604,0.08
54605,0.16
54606,0.16
54608,0.08
54609,0.2
54614,0.12
54616,0.04
54619,0.04
54623,0.08
54625,0.08
54626,0.16
54627,0.24
54630,0.2
54632,0.16
54635,0.08
54637,0.2
54641,0.08
54645,0.12
54646,0.12
54647,0.0
54649,0.08
54650,0.08
54651,0.08
54654,0.04
54656,0.12
54658,0.2
54660,0.2
54661,0.2
54662,0.08
54665,0.16
54666,0.08
54667,0.12
54670,0.08
54672,0.2
54674,0.04
54676,0.16
54677,0.04
54678,0.08
54682,0.04
54684,0.16
54685,0.12
54688,0.16
54690,0.24
54691,0.0
54692,0.04
54693,0.04
54696,0.12
54698,0.16
54699,0.04
54700,0.12
54701,0.04
54704,0.08
54705,0.08
54706,0.08
54708,0.0
54711,0.08
54716,0.12
54717,0.2
54718,0.12
54719,0.0
54725,0.04
54727,0.12
54728,0.0
54732,0.04
54733,0.16
54734,0.16
54738,0.08
54740,0.24
54741,0.28
54742,0.16
54744,0.24
54750,0.08
54752,0.12
54753,0.08
54754,0.08
54757,0.08
54760,0.08
54762,0.0
54765,0.12
54767,0.28
54768,0.08
54771,0.12
54772,0.24
54773,0.04
54774,0.04
54777,0.16
54778,0.04
54782,0.0
54784,0.08
54785,0.08
54786,0.12
54787,0.08
54788,0.04
54790,0.04
54791,0.16
54793,0.0
54794,0.16
54798,0.2
54799,0.2
54800,0.2
54801,0.2
54802,0.2
54803,0.2
54805,0.16
54807,0.04
54811,0.2
54812,0.16
54813,0.08
54815,0.08
54816,0.08
54819,0.12
54820,0.16
54821,0.16
54823,0.12
54824,0.12
54826,0.08
54828,0.2
54830,0.04
54831,0.08
54832,0.08
54836,0.08
54838,0.0
54839,0.2
54840,0.16
54842,0.12
54847,0.12
54850,0.16
54851,0.12
54852,0.04
54853,0.12
54854,0.12
54856,0.12
54857,0.0
54859,0.16
54863,0.12
54866,0.2
54868,0.08
54869,0.16
54870,0.12
54872,0.12
54873,0.08
54874,0.28
54875,0.0
54878,0.04
54881,0.12
54882,0.24
54885,0.08
54886,0.08
54888,0.12
54889,0.04
54890,0.32
54893,0.2
54895,0.16
54901,0.04
54902,0.16
54904,0.16
54905,0.12
54908,0.04
54910,0.08
54911,0.08
54913,0.08
54918,0.2
54920,0.12
54921,0.16
54922,0.08
54923,0.28
54924,0.08
54928,0.0
54930,0.08
54931,0.32
54932,0.24
54938,0.08
54939,0.16
54941,0.08
54946,0.08
54949,0.08
54950,0.08
54951,0.16
54955,0.08
54960,0.04
54961,0.12
54964,0.12
54965,0.12
54969,0.0
54973,0.2
54976,0.04
54979,0.24
54980,0.16
54984,0.0
54985,0.08
54987,0.08
54988,0.24
54989,0.04
54992,0.16
54993,0.04
54994,0.04
54995,0.16
54996,0.16
54997,0.24
54998,0.24
54999,0.04
55000,0.04
55002,0.16
55005,0.12
55007,0.04
55009,0.12
55010,0.16
55013,0.08
55015,0.04
55021,0.08
55022,0.08
55024,0.16
55027,0.08
55029,0.08
55030,0.16
55031,0.2
55032,0.08
55036,0.2
55038,0.2
55041,0.4
55044,0.08
55046,0.16
55047,0.28
55048,0.08
55049,0.16
55051,0.04
55052,0.24
55053,0.04
55054,0.16
55055,0.04
55056,0.16
55059,0.2
55060,0.08
55061,0.2
55062,0.28
55066,0.12
55067,0.32
55068,0.2
55072,0.04
55074,0.0
55075,0.16
55076,0.12
55078,0.08
55079,0.08
55084,0.12
55087,0.08
55088,0.12
55089,0.12
55091,0.08
55092,0.08
55096,0.08
55098,0.08
55099,0.12
55100,0.12
55101,0.12
55102,0.24
55104,0.08
55107,0.12
55108,0.24
55111,0.12
55112,0.12
55113,0.16
55117,0.16
55120,0.12
55122,0.08
55126,0.04
55128,0.28
55131,0.04
55132,0.08
55137,0.12
55139,0.2
55140,0.12
55141,0.04
55142,0.08
55145,0.08
55146,0.12
55152,0.16
55156,0.2
55159,0.08
55167,0.12
55168,0.04
55172,0.2
55173,0.04
55181,0.04
55184,0.12
55186,0.32
55188,0.16
55189,0.2
55191,0.2
55192,0.12
55197,0.2
55199,0.12
55204,0.24
55207,0.2
55208,0.16
55209,0.2
55211,0.2
55212,0.04
55214,0.24
55215,0.04
55218,0.16
55219,0.16
55222,0.16
55223,0.16
55226,0.24
55228,0.0
55229,0.08
55231,0.0
55232,0.08
55233,0.12
55234,0.12
55235,0.2
55238,0.08
55239,0.04
55241,0.04
55242,0.04
55244,0.08
55247,0.04
55248,0.08
55249,0.04
55250,0.16
55251,0.08
55252,0.04
55254,0.04
55256,0.04
55257,0.16
55260,0.08
55262,0.16
55263,0.04
55264,0.2
55265,0.12
55266,0.16
55269,0.2
55273,0.24
55274,0.08
55278,0.04
55280,0.2
55285,0.0
55287,0.2
55290,0.12
55291,0.16
55292,0.2
55295,0.12
55297,0.16
55302,0.24
55306,0.32
55307,0.12
55308,0.16
55310,0.08
55316,0.08
55317,0.2
55318,0.08
55319,0.08
55321,0.08
55322,0.12
55323,0.08
55324,0.16
55325,0.24
55332,0.24
55333,0.16
55334,0.2
55335,0.2
55336,0.04
55337,0.0
55340,0.08
55341,0.16
55343,0.12
55344,0.08
55345,0.2
55346,0.04
55347,0.16
55352,0.08
55353,0.04
55354,0.08
55355,0.04
55356,0.08
55358,0.28
55359,0.16
55361,0.08
55363,0.04
55364,0.08
55365,0.08
55366,0.12
55367,0.0
55369,0.16
55370,0.2
55372,0.2
55373,0.12
55374,0.28
55375,0.0
55376,0.08
55378,0.08
55379,0.08
55382,0.08
55383,0.08
55386,0.08
55387,0.16
55390,0.2
55391,0.12
55392,0.04
55393,0.04
55395,0.2
55400,0.08
55401,0.08
55402,0.04
55405,0.08
55406,0.2
55407,0.16
55409,0.12
55415,0.08
55418,0.2
55419,0.0
55420,0.0
55421,0.12
55423,0.2
55427,0.12
55429,0.16
55431,0.04
55432,0.24
55434,0.16
55435,0.24
55436,0.08
55439,0.08
55440,0.12
55441,0.04
55445,0.12
55446,0.16
55448,0.08
55450,0.28
55451,0.16
55453,0.08
55454,0.04
55455,0.08
55463,0.0
55465,0.08
55466,0.08
55467,0.2
55469,0.12
55470,0.08
55471,0.0
55479,0.12
55481,0.04
55483,0.12
55489,0.16
55491,0.04
55493,0.2
55496,0.2
55497,0.4
55501,0.04
55502,0.08
55503,0.04
55504,0.12
55506,0.12
55507,0.12
55512,0.04
55513,0.08
55516,0.04
55518,0.16
55519,0.04
55526,0.12
55527,0.16
55528,0.12
55531,0.16
55532,0.04
55533,0.08
55534,0.04
55535,0.16
55536,0.12
55537,0.12
55538,0.08
55539,0.12
55542,0.08
55544,0.08
55548,0.04
55549,0.28
55551,0.16
55554,0.04
55555,0.2
55557,0.16
55558,0.0
55566,0.16
55567,0.16
55568,0.12
55578,0.0
55580,0.16
55581,0.08
55582,0.04
55584,0.2
55586,0.12
55587,0.08
55588,0.2
55591,0.16
55592,0.12
55593,0.08
55595,0.08
55596,0.08
55597,0.12
55598,0.16
55599,0.12
55600,0.32
55601,0.12
55603,0.12
55604,0.04
55605,0.12
55607,0.08
55612,0.04
55613,0.08
55615,0.24
55616,0.12
55618,0.08
55622,0.12
55623,0.12
55624,0.12
55625,0.12
55628,0.24
55629,0.08
55633,0.16
55634,0.16
55637,0.12
55639,0.2
55640,0.04
55641,0.12
55646,0.08
55648,0.04
55651,0.0
55652,0.12
55653,0.16
55657,0.0
55658,0.08
55659,0.0
55661,0.12
55662,0.08
55663,0.24
55665,0.08
55669,0.0
55673,0.12
55674,0.12
55676,0.44
55677,0.0
55681,0.12
55687,0.24
55688,0.12
55690,0.24
55691,0.0
55694,0.12
55702,0.04
55703,0.16
55704,0.28
55706,0.08
55708,0.2
55709,0.0
55711,0.08
55715,0.12
55717,0.16
55719,0.04
55720,0.08
55721,0.16
55723,0.12
55725,0.0
55726,0.12
55727,0.12
55728,0.12
55729,0.16
55730,0.24
55732,0.12
55733,0.2
55734,0.24
55735,0.0
55736,0.0
55738,0.08
55743,0.16
55744,0.08
55746,0.12
55751,0.08
55752,0.16
55753,0.2
55754,0.16
55758,0.12
55759,0.16
55760,0.08
55761,0.16
55762,0.04
55763,0.04
55767,0.0
55769,0.16
55771,0.08
55773,0.28
55774,0.2
55775,0.16
55776,0.2
55779,0.36
55780,0.08
55782,0.08
55783,0.08
55784,0.08
55786,0.08
55787,0.04
55788,0.16
55791,0.16
55792,0.0
55795,0.2
55796,0.04
55797,0.2
55800,0.04
55804,0.08
55805,0.24
55808,0.12
55812,0.16
55814,0.08
55816,0.2
55819,0.0
55827,0.08
55828,0.28
55831,0.04
55832,0.16
55833,0.16
55835,0.24
55836,0.2
55840,0.16
55841,0.24
55843,0.08
55844,0.12
55845,0.04
55846,0.08
55848,0.04
55849,0.08
55850,0.12
55851,0.28
55853,0.28
55856,0.12
55858,0.16
55861,0.08
55863,0.04
55865,0.08
55866,0.08
55871,0.12
55873,0.12
55874,0.08
55876,0.16
55879,0.08
55880,0.16
55881,0.24
55882,0.08
55883,0.12
55884,0.16
55888,0.0
55889,0.16
55891,0.24
55893,0.12
55895,0.04
55897,0.12
55900,0.08
55902,0.08
55904,0.2
55908,0.08
55910,0.12
55911,0.04
55912,0.0
55914,0.08
55916,0.12
55918,0.12
55919,0.08
55920,0.04
55922,0.12
55923,0.2
55925,0.2
55930,0.08
55931,0.12
55939,0.24
55941,0.2
55942,0.04
55943,0.12
55944,0.28
55945,0.2
55946,0.24
55947,0.08
55948,0.04
55950,0.04
55953,0.24
55954,0.12
55955,0.04
55957,0.16
55959,0.08
55960,0.12
55961,0.0
55964,0.04
55969,0.08
55971,0.08
55982,0.12
55984,0.2
55987,0.2
55988,0.24
55990,0.2
55993,0.04
55995,0.16
55998,0.08
55999,0.2
56003,0.0
56004,0.16
56006,0.04
56008,0.16
56009,0.24
56015,0.32
56016,0.24
56021,0.16
56023,0.04
56025,0.12
56026,0.08
56027,0.04
56028,0.12
56030,0.04
56032,0.12
56034,0.04
56035,0.12
56037,0.2
56038,0.12
56041,0.12
56044,0.32
56047,0.12
56051,0.08
56053,0.12
56055,0.04
56056,0.12
56058,0.12
56061,0.08
56063,0.0
56064,0.0
56065,0.08
56068,0.08
56069,0.12
56070,0.08
56071,0.08
56072,0.12
56073,0.16
56074,0.04
56076,0.24
56080,0.16
56081,0.08
56084,0.16
56087,0.16
56090,0.08
56092,0.16
56093,0.12
56094,0.04
56098,0.04
56100,0.16
56101,0.16
56102,0.12
56103,0.08
56104,0.2
56107,0.12
56108,0.16
56109,0.12
56111,0.04
56112,0.04
56113,0.16
56114,0.12
56119,0.28
56120,0.08
56122,0.12
56123,0.12
56125,0.2
56127,0.0
56129,0.12
56131,0.08
56133,0.04
56135,0.2
56136,0.2
56138,0.0
56139,0.0
56142,0.24
56145,0.08
56146,0.04
56147,0.24
56150,0.16
56151,0.12
56152,0.2
56158,0.0
56160,0.08
56164,0.08
56165,0.08
56169,0.16
56171,0.28
56173,0.28
56176,0.08
56178,0.08
56179,0.28
56180,0.08
56182,0.2
56183,0.04
56186,0.16
56187,0.12
56191,0.04
56193,0.04
56195,0.08
56197,0.2
56198,0.08
56199,0.12
56201,0.2
56205,0.2
56206,0.08
56208,0.08
56209,0.12
56212,0.12
56214,0.12
56217,0.12
56219,0.08
56221,0.08
56222,0.08
56224,0.16
56228,0.16
56232,0.08
56233,0.16
56234,0.28
56237,0.2
56241,0.12
56242,0.12
56243,0.08
56245,0.12
56248,0.12
56249,0.12
56250,0.04
56251,0.16
56253,0.12
56256,0.24
56257,0.2
56258,0.16
56260,0.08
56261,0.16
56262,0.12
56264,0.12
56265,0.08
56266,0.16
56267,0.16
56268,0.04
56270,0.16
56273,0.08
56275,0.2
56276,0.08
56277,0.08
56278,0.08
56281,0.08
56282,0.16
56283,0.12
56284,0.16
56285,0.0
56286,0.12
56289,0.16
56291,0.32
56292,0.16
56295,0.2
56296,0.08
56302,0.0
56304,0.2
56305,0.04
56306,0.12
56308,0.16
56310,0.12
56311,0.0
56312,0.04
56316,0.12
56317,0.12
56321,0.08
56322,0.12
56324,0.16
56325,0.12
56326,0.04
56327,0.12
56328,0.04
56336,0.16
56339,0.16
56341,0.16
56344,0.08
56346,0.16
56347,0.24
56349,0.12
56350,0.12
56351,0.2
56354,0.2
56355,0.12
56358,0.12
56360,0.08
56362,0.24
56368,0.16
56369,0.04
56372,0.08
56373,0.04
56374,0.24
56375,0.16
56377,0.2
56379,0.12
56381,0.04
56384,0.16
56385,0.08
56386,0.12
56387,0.24
56388,0.12
56393,0.12
56394,0.04
56396,0.16
56398,0.12
56402,0.12
56403,0.04
56407,0.04
56408,0.08
56410,0.08
56411,0.08
56414,0.16
56415,0.24
56416,0.08
56421,0.16
56422,0.12
56423,0.08
56424,0.2
56426,0.08
56428,0.16
56433,0.12
56440,0.08
56448,0.12
56449,0.08
56451,0.12
56453,0.04
56454,0.12
56456,0.04
56458,0.08
56459,0.12
56461,0.16
56464,0.04
56465,0.2
56467,0.12
56470,0.2
56471,0.16
56474,0.04
56476,0.12
56480,0.12
56481,0.28
56484,0.16
56485,0.12
56486,0.12
56487,0.08
56488,0.04
56489,0.08
56490,0.12
56498,0.16
56499,0.16
56502,0.04
56504,0.12
56505,0.28
56506,0.16
56508,0.16
56511,0.12
56512,0.08
56515,0.16
56516,0.12
56517,0.16
56518,0.24
56521,0.16
56528,0.12
56530,0.04
56531,0.04
56533,0.12
56534,0.12
56538,0.24
56539,0.04
56541,0.08
56543,0.16
56545,0.16
56546,0.08
56547,0.2
56548,0.12
56549,0.16
56551,0.08
56554,0.16
56555,0.16
56557,0.08
56558,0.2
56560,0.04
56561,0.0
56562,0.2
56568,0.16
56570,0.04
56574,0.12
56576,0.08
56577,0.16
56578,0.08
56579,0.08
56580,0.0
56583,0.2
56585,0.08
56588,0.04
56590,0.16
56591,0.04
56595,0.16
56597,0.08
56598,0.08
56601,0.2
56603,0.12
56604,0.2
56607,0.2
56609,0.2
56614,0.16
56615,0.12
56619,0.12
56620,0.12
56622,0.12
56625,0.08
56626,0.2
56627,0.24
56628,0.16
56629,0.12
56631,0.08
56633,0.2
56636,0.08
56637,0.12
56638,0.08
56645,0.08
56647,0.16
56648,0.16
56650,0.12
56651,0.04
56656,0.12
56659,0.08
56660,0.04
56661,0.2
56664,0.0
56666,0.16
56667,0.08
56672,0.16
56673,0.12
56674,0.24
56675,0.12
56677,0.16
56678,0.28
56679,0.08
56681,0.04
56682,0.12
56684,0.08
56687,0.04
56688,0.2
56689,0.16
56692,0.12
56694,0.12
56695,0.08
56700,0.08
56701,0.08
56706,0.16
56709,0.08
56712,0.04
56713,0.08
56717,0.08
56719,0.08
56721,0.04
56725,0.2
56726,0.2
56727,0.16
56731,0.08
56735,0.12
56736,0.08
56737,0.2
56738,0.08
56739,0.04
56740,0.08
56741,0.08
56744,0.12
56748,0.12
56749,0.2
56752,0.12
56755,0.2
56763,0.08
56764,0.04
56765,0.12
56768,0.16
56769,0.16
56770,0.16
56772,0.08
56773,0.0
56775,0.12
56779,0.0
56781,0.12
56784,0.2
56786,0.2
56789,0.24
56791,0.12
56792,0.24
56795,0.08
56796,0.12
56798,0.04
56799,0.08
56800,0.2
56801,0.0
56804,0.0
56805,0.24
56807,0.32
56808,0.04
56810,0.08
56811,0.08
56812,0.08
56815,0.08
56816,0.16
56818,0.16
56820,0.08
56821,0.08
56823,0.2
56826,0.2
56828,0.24
56831,0.04
56833,0.04
56835,0.24
56836,0.04
56837,0.08
56841,0.12
56845,0.12
56847,0.28
56849,0.12
56850,0.04
56852,0.04
56854,0.16
56857,0.24
56858,0.12
56860,0.12
56863,0.16
56864,0.16
56865,0.04
56869,0.2
56871,0.04
56872,0.12
56873,0.16
56881,0.16
56882,0.0
56884,0.32
56885,0.12
56886,0.08
56887,0.04
56891,0.12
56892,0.04
56895,0.28
56896,0.04
56897,0.08
56899,0.12
56900,0.08
56902,0.2
56906,0.2
56907,0.16
56908,0.08
56911,0.2
56913,0.12
56915,0.08
56919,0.12
56921,0.12
56922,0.2
56924,0.12
56925,0.2
56928,0.16
56931,0.2
56933,0.08
56935,0.04
56938,0.08
56943,0.04
56945,0.08
56946,0.04
56951,0.04
56952,0.04
56953,0.24
56954,0.2
56955,0.12
56956,0.0
56958,0.12
56959,0.04
56962,0.04
56963,0.16
56967,0.04
56969,0.04
56971,0.08
56972,0.16
56976,0.16
56978,0.16
56979,0.04
56983,0.12
56986,0.2
56988,0.2
56989,0.16
56990,0.04
56991,0.16
56995,0.2
56996,0.16
56997,0.08
56999,0.2
57003,0.24
57006,0.04
57010,0.32
57012,0.12
57013,0.04
57017,0.16
57019,0.12
57023,0.08
57025,0.08
57029,0.12
57030,0.12
57035,0.12
57036,0.24
57037,0.24
57038,0.16
57042,0.16
57043,0.0
57044,0.12
57046,0.2
57050,0.12
57051,0.16
57052,0.04
57055,0.16
57058,0.16
57059,0.08
57063,0.12
57064,0.04
57065,0.08
57067,0.12
57071,0.08
57072,0.08
57073,0.12
57075,0.12
57078,0.08
57079,0.2
57080,0.12
57081,0.16
57086,0.04
57090,0.2
57092,0.2
57094,0.08
57098,0.08
57099,0.08
57100,0.04
57101,0.08
57102,0.08
57103,0.04
57106,0.16
57109,0.24
57115,0.16
57116,0.16
57118,0.2
57119,0.08
57120,0.08
57121,0.08
57122,0.04
57123,0.24
57129,0.0
57131,0.32
57132,0.08
57133,0.04
57137,0.2
57138,0.04
57140,0.16
57146,0.28
57147,0.12
57148,0.16
57151,0.12
57153,0.12
