id,version,processing_date,url,name,registration_number,domain,website,website_status,number_of_about_pages,number_of_contact_pages,number_of_management_pages,number_of_product_pages,year_founded,incorporation_date,number_of_registered_officers,number_of_key_persons,number_of_partners,number_of_clients,number_of_emails,number_of_ip_addresses,total_changes,address_changes,alias_changes,assoc_investor_changes,ch_changes,client_changes,description_changes,email_changes,fax_changes,founded_year_changes,investor_changes,ip_address_changes,linked_domain_changes,name_changes,page_content_changes,page_structure_changes,partner_changes,person_changes,phone_changes,primary_contact_changes,registration_number_changes,robots_changes,ticker_changes,vat_changes,web_status_changes
6064437,10,2013-10-19,http://endb-consolidated.aihit.com/005C89350000000A/overview.htm,"Craig Consulting Group","",craigconsultinggroup.com,"www.craigconsultinggroup.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9224519,10,2013-10-19,http://endb-consolidated.aihit.com/008CC1470000000A/overview.htm,"TWTC","",twtc.com.au,"www.twtc.com.au","MaintenancePage",1,1,0,1,-1,,-1,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
12244998,6,2013-10-19,http://endb-consolidated.aihit.com/00BAD80600000006/overview.htm,"international market research","",international-market-research.com,"www.international-market-research.com","OK",1,0,0,0,-1,,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995896,11,2013-10-19,http://endb-consolidated.aihit.com/004C3B380000000B/overview.htm,"ZARAS DAYBREAK LIMITED","08358261",,"","",0,0,0,0,-1,2013-01-14,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6137770,10,2013-10-19,http://endb-consolidated.aihit.com/005DA7AA0000000A/overview.htm,"Davidson","",davidsoncs.net,"www.davidsoncs.net","OK",1,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12269196,6,2013-10-19,http://endb-consolidated.aihit.com/00BB368C00000006/overview.htm,"MP Husky USA Cable Tray Cable Bus","",mphusky.com,"www.mphusky.com","OK",2,1,0,0,1955,,-1,0,119,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
8032037,10,2013-10-19,http://endb-consolidated.aihit.com/007A8F250000000A/overview.htm,"MapQuest","",olympicirongate.com,"www.olympicirongate.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,0,0,1,0,0,0
7789328,10,2013-10-19,http://endb-consolidated.aihit.com/0076DB100000000A/overview.htm,"MyGreenPC","",mygreenpc.com,"www.mygreenpc.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0
13736066,2,2013-10-19,http://endb-consolidated.aihit.com/00D1988200000002/overview.htm,"Cardiac Kids","",cardiackids.com,"www.cardiackids.com","OK",2,1,1,0,-1,,-1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250450,18,2013-10-19,http://endb-consolidated.aihit.com/0031991200000012/overview.htm,"SALON ALTERNATIVES LTD.","SC367809",salonalternatives.co.uk,"www.salonalternatives.co.uk","OK",0,1,0,42,-1,2009-10-30,3,3,0,0,1,1,26,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0
1912735,12,2013-10-19,http://endb-consolidated.aihit.com/001D2F9F0000000C/overview.htm,"COBALT REACH CONSORTIUM LIMITED","06756860",,"","",0,0,0,0,-1,2008-11-24,2,2,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241751,10,2013-10-19,http://endb-consolidated.aihit.com/008D04970000000A/overview.htm,"Universal Cable Connections","",universalcableconnections.com,"www.universalcableconnections.com","OK",1,1,0,0,2001,,-1,1,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,1,0,0,0
584564,19,2013-10-19,http://endb-consolidated.aihit.com/0008EB7400000013/overview.htm,"BELGRAVIA COURT (HORLEY) MANAGEMENT COMPANY LIMITED","01789685",,"","",0,0,0,0,-1,1984-02-07,4,4,0,0,0,0,103,2,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706315,19,2013-10-19,http://endb-consolidated.aihit.com/000AC70B00000013/overview.htm,"47 NORTHOLME ROAD LIMITED","02701265",,"","",0,0,0,0,-1,1992-03-27,4,4,0,0,0,0,84,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
10140008,9,2013-10-19,http://endb-consolidated.aihit.com/009AB96800000009/overview.htm,"exploitation-technologies com","",exploitation-technologies.com,"www.exploitation-technologies.com","OK",0,0,0,0,-1,,-1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6972978,10,2013-10-19,http://endb-consolidated.aihit.com/006A66320000000A/overview.htm,"Home Security System San Jose","",homesecuritysystemsanjose.net,"www.homesecuritysystemsanjose.net","OK",0,1,0,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
10050698,9,2013-10-19,http://endb-consolidated.aihit.com/00995C8A00000009/overview.htm,"Donor eggs Australia","",donoreggsaustralia.com.au,"www.donoreggsaustralia.com.au","OK",1,1,1,0,-1,,-1,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
689359,19,2013-10-19,http://endb-consolidated.aihit.com/000A84CF00000013/overview.htm,"PAVILLON (PUBLISHING) LIMITED","02593675",,"","",0,0,0,0,-1,1991-03-21,3,2,0,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10857511,9,2013-10-19,http://endb-consolidated.aihit.com/00A5AC2700000009/overview.htm,"Rtech","",rtech.net.au,"www.rtech.net.au","OK",0,1,0,1,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5139366,10,2013-10-19,http://endb-consolidated.aihit.com/004E6BA60000000A/overview.htm,"ACAP","",acapinsurance.com,"www.acapinsurance.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11122439,9,2013-10-19,http://endb-consolidated.aihit.com/00A9B70700000009/overview.htm,"unitech (India)","",unitech2.tripod.com,"unitech2.tripod.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2696048,19,2013-10-19,http://endb-consolidated.aihit.com/0029237000000013/overview.htm,"ISA CONSTRUCTION LTD","07833865",,"","",0,0,0,0,-1,2011-11-03,1,1,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819536,11,2013-10-19,http://endb-consolidated.aihit.com/002B05D00000000B/overview.htm,"I-WEB SOLUTIONS LTD.","07965764",,"","",0,0,0,0,-1,2012-02-27,1,1,0,0,0,0,11,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6598966,10,2013-10-19,http://endb-consolidated.aihit.com/0064B1360000000A/overview.htm,"FLORAROOM","",floraroom.com,"www.floraroom.com","OK",1,0,0,3,-1,,-1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0
13442722,4,2013-10-19,http://endb-consolidated.aihit.com/00CD1EA200000004/overview.htm,"Zilling","",zillingnz.com,"www.zillingnz.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176074,10,2013-10-19,http://endb-consolidated.aihit.com/008C040A0000000A/overview.htm,"Trinity 3 Group","",trinity3groupincorporated.com,"www.trinity3groupincorporated.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4550144,15,2013-10-19,http://endb-consolidated.aihit.com/00456E000000000F/overview.htm,"LILY DREAM WEDDING LIMITED","08199715",,"","",0,0,0,0,-1,2012-09-03,1,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404300,10,2013-10-19,http://endb-consolidated.aihit.com/00803D4C0000000A/overview.htm,"Rautaki","",rautaki.co.nz,"www.rautaki.co.nz","OK",0,1,3,0,-1,,-1,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
11338536,8,2013-10-19,http://endb-consolidated.aihit.com/00AD032800000008/overview.htm,"Capitol Hyundai","",capitolhyundaial.com,"www.capitolhyundaial.com","OK",0,2,0,0,-1,,-1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0
6195786,10,2013-10-19,http://endb-consolidated.aihit.com/005E8A4A0000000A/overview.htm,"denismeyer com","",denismeyer.com,"www.denismeyer.com","OK",0,1,1,0,-1,,-1,1,0,0,16,1,19,0,0,0,0,0,0,0,0,0,0,0,4,0,8,2,0,0,0,0,0,5,0,0,0
10305532,9,2013-10-19,http://endb-consolidated.aihit.com/009D3FFC00000009/overview.htm,"horsesensefarm tel","",horsesensefarm.tel,"www.horsesensefarm.tel","OK",0,0,0,0,-1,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2058047,19,2013-10-19,http://endb-consolidated.aihit.com/001F673F00000013/overview.htm,"REVISE & SKI LIMITED","07020878",,"","",0,0,0,0,-1,2009-09-16,1,1,0,0,0,0,26,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7906805,10,2013-10-19,http://endb-consolidated.aihit.com/0078A5F50000000A/overview.htm,"NJRProduction","",njrproduction.com,"njrproduction.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4
6559065,10,2013-10-19,http://endb-consolidated.aihit.com/006415590000000A/overview.htm,"Ruby Modern Spirits","",fenomabsinthe.com,"www.fenomabsinthe.com","OK",1,3,0,0,-1,,-1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11246175,9,2013-10-19,http://endb-consolidated.aihit.com/00AB9A5F00000009/overview.htm,"OVIZIM LTD","08460253",,"","",0,0,0,0,-1,2013-03-25,2,2,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2669851,19,2013-10-19,http://endb-consolidated.aihit.com/0028BD1B00000013/overview.htm,"KINGSTON FIRE & SECURITY SYSTEMS LIMITED","07805561",,"","",0,0,0,0,-1,2011-10-11,1,1,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10609877,9,2013-10-19,http://endb-consolidated.aihit.com/00A1E4D500000009/overview.htm,"mr buffalo","",mrbuffalo.com.au,"www.mrbuffalo.com.au","OK",0,1,0,0,1988,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
3932311,18,2013-10-19,http://endb-consolidated.aihit.com/003C009700000012/overview.htm,"Laptop Ac adapters.co.uk","",laptop-ac-adapters.co.uk,"www.laptop-ac-adapters.co.uk","OK",1,1,0,0,-1,,-1,0,0,0,0,1,59,0,4,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,7,0,0,1,0,0,2
13034806,4,2013-10-19,http://endb-consolidated.aihit.com/00C6E53600000004/overview.htm,"Brand Limited","",brandltd.co.ke,"www.brandltd.co.ke","OK",0,1,0,1,-1,,-1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13434192,4,2013-10-19,http://endb-consolidated.aihit.com/00CCFD5000000004/overview.htm,"Visional Technology","",visionaltechnology.com,"www.visionaltechnology.com","OK",0,1,0,1,2001,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13591642,3,2013-10-19,http://endb-consolidated.aihit.com/00CF645A00000003/overview.htm,"SINOPRINT LTD","08639295",,"","",0,0,0,0,-1,2013-08-06,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12514132,5,2013-10-19,http://endb-consolidated.aihit.com/00BEF35400000005/overview.htm,"dingtai-cnc com","",dingtai-cnc.com,"www.dingtai-cnc.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749179,14,2013-10-19,http://endb-consolidated.aihit.com/0048777B0000000E/overview.htm,"ONE NORBITON","08275614",,"","",0,0,0,0,-1,2012-10-31,4,4,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8289597,10,2013-10-19,http://endb-consolidated.aihit.com/007E7D3D0000000A/overview.htm,"PTS-Flashlights","",pts-flashlights.com,"www.pts-flashlights.com","OK",1,1,0,8,-1,,-1,0,0,0,1,1,41,4,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,1,0,2,0,0,0
9538863,10,2013-10-19,http://endb-consolidated.aihit.com/00918D2F0000000A/overview.htm,"www.zarskaliquidations.com","",zarskaliquidations.com,"www.zarskaliquidations.com","DomainNotFound",0,0,0,0,-1,,-1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1
10162461,9,2013-10-19,http://endb-consolidated.aihit.com/009B111D00000009/overview.htm,"fill-my-belly com","",fill-my-belly.com,"www.fill-my-belly.com","ParkedDomain",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11222129,9,2013-10-19,http://endb-consolidated.aihit.com/00AB3C7100000009/overview.htm,"KLARA DOMI LTD","08435250",,"","",0,0,0,0,-1,2013-03-07,1,1,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2136148,12,2013-10-19,http://endb-consolidated.aihit.com/002098540000000C/overview.htm,"RAMJAM LIMITED","07149527",,"","",0,0,0,0,-1,2010-02-08,1,1,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6834859,10,2013-10-19,http://endb-consolidated.aihit.com/00684AAB0000000A/overview.htm,"GTCUSA.net","",gtcusa.net,"www.gtcusa.net","OK",0,1,1,0,-1,,-1,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5934861,10,2013-10-19,http://endb-consolidated.aihit.com/005A8F0D0000000A/overview.htm,"Clean Source","",cleansourceinc.com,"www.cleansourceinc.com","FlippedRobots",0,1,0,6,-1,,-1,0,0,0,4,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,3,0,0,1
9214134,10,2013-10-19,http://endb-consolidated.aihit.com/008C98B60000000A/overview.htm,"TTCiraq","",ttciraq.com,"www.ttciraq.com","OK",2,8,0,0,-1,,-1,3,0,0,8,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,1,0,0,0
10566287,9,2013-10-19,http://endb-consolidated.aihit.com/00A13A8F00000009/overview.htm,"Mikes Mustang's","",mikesmustangs.com,"www.mikesmustangs.com","OK",1,0,0,0,-1,,-1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11944889,7,2013-10-19,http://endb-consolidated.aihit.com/00B643B900000007/overview.htm,"learnenglish786 com","",learnenglish786.com,"www.learnenglish786.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13986556,2,2013-10-19,http://endb-consolidated.aihit.com/00D56AFC00000002/overview.htm,"myhappyshare com","",myhappyshare.com,"www.myhappyshare.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302295,9,2013-10-19,http://endb-consolidated.aihit.com/009D335700000009/overview.htm,"Homefront Security","",homefrontsecurity.org,"www.homefrontsecurity.org","OK",0,0,0,0,-1,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
698351,17,2013-10-19,http://endb-consolidated.aihit.com/000AA7EF00000011/overview.htm,"WEST MIDLANDS TRAVEL LIMITED","02652253",,"","",0,0,0,0,-1,1991-10-08,7,7,0,0,0,0,270,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
14189282,2,2013-10-19,http://endb-consolidated.aihit.com/00D882E200000002/overview.htm,"Waymark Management","",waymarker.com,"waymarker.com","OK",2,1,0,0,-1,,-1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335889,19,2013-10-19,http://endb-consolidated.aihit.com/0005201100000013/overview.htm,"My Family Protect","",myfamilyprotect.co.uk,"www.myfamilyprotect.co.uk","IndexPageFetchError",1,1,0,0,-1,,-1,0,0,0,1,1,14,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,0,5
2491200,19,2013-10-19,http://endb-consolidated.aihit.com/0026034000000013/overview.htm,"APANES LTD","07610353",,"","",0,0,0,0,-1,2011-04-20,1,1,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6236794,10,2013-10-19,http://endb-consolidated.aihit.com/005F2A7A0000000A/overview.htm,"direct carpentry","",directcarpentry.com,"www.directcarpentry.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
11578187,8,2013-10-19,http://endb-consolidated.aihit.com/00B0AB4B00000008/overview.htm,"Private Lawyer","",roadrunnerprocess.com,"www.roadrunnerprocess.com","OK",0,2,0,0,-1,,-1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6892013,10,2013-10-19,http://endb-consolidated.aihit.com/006929ED0000000A/overview.htm,"HFE","",hfemicro.com,"www.hfemicro.com","OK",1,1,0,1,2008,,-1,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0
3370952,18,2013-10-19,http://endb-consolidated.aihit.com/00336FC800000012/overview.htm,"CREDO I.T. MANAGEMENT LIMITED","07324038",credoit.co.uk,"www.credoit.co.uk","OK",0,2,0,1,-1,2010-07-23,5,5,0,0,1,1,52,0,0,0,29,0,0,0,0,0,0,2,4,0,4,6,0,2,0,0,0,5,0,2,0
10116153,9,2013-10-19,http://endb-consolidated.aihit.com/009A5C3900000009/overview.htm,"ERG Accounting Services","",ergaccounting.com,"www.ergaccounting.com","OK",0,0,0,0,2001,,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2414221,19,2013-10-19,http://endb-consolidated.aihit.com/0024D68D00000013/overview.htm,"FAST DYNAMICS LIMITED","07524931",,"","",0,0,0,0,-1,2011-02-10,2,2,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10685591,9,2013-10-19,http://endb-consolidated.aihit.com/00A30C9700000009/overview.htm,"On The Marsh","",onthemarsh.com,"www.onthemarsh.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
13440328,4,2013-10-19,http://endb-consolidated.aihit.com/00CD154800000004/overview.htm,"webtech tel","",webtech.tel,"www.webtech.tel","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7421893,10,2013-10-19,http://endb-consolidated.aihit.com/00713FC50000000A/overview.htm,"Larson Group Real Estate","",larsonrealestategroup.com,"www.larsonrealestategroup.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5750519,10,2013-10-19,http://endb-consolidated.aihit.com/0057BEF70000000A/overview.htm,"Caicos Catering","",caicoscatering.com,"www.caicoscatering.com","OK",1,2,0,0,-1,,-1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8659047,10,2013-10-19,http://endb-consolidated.aihit.com/008420670000000A/overview.htm,"Shade Leasing","",shadeleasing.com,"www.shadeleasing.com","OK",1,1,0,0,-1,,-1,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2
6935450,10,2013-10-19,http://endb-consolidated.aihit.com/0069D39A0000000A/overview.htm,"Henley Computers","",henleycomputers.com,"www.henleycomputers.com","OK",1,1,0,0,-1,,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9926297,9,2013-10-19,http://endb-consolidated.aihit.com/0097769900000009/overview.htm,"Clayton Jones","",claytonjoneslaw.com,"www.claytonjoneslaw.com","OK",1,1,0,0,-1,,-1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10064742,9,2013-10-19,http://endb-consolidated.aihit.com/0099936600000009/overview.htm,"DS Secrets","",dssecrets.com,"www.dssecrets.com","OK",1,0,0,0,2004,,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10963239,9,2013-10-19,http://endb-consolidated.aihit.com/00A7492700000009/overview.htm,"Spurlock Equine Associates","",spurlockequine.com,"www.spurlockequine.com","OK",1,1,1,0,-1,,-1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10041303,9,2013-10-19,http://endb-consolidated.aihit.com/009937D700000009/overview.htm,"dirkandb com","",dirkandb.com,"www.dirkandb.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8024866,10,2013-10-19,http://endb-consolidated.aihit.com/007A73220000000A/overview.htm,"Norwood Law Firm","",oklahomaadvocate.com,"www.oklahomaadvocate.com","OK",1,1,1,0,-1,,-1,1,0,0,1,1,24,2,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,1,0,0,5
7579882,10,2013-10-19,http://endb-consolidated.aihit.com/0073A8EA0000000A/overview.htm,"Magnum Opi","",magnumopi.com,"www.magnumopi.com","OK",1,1,0,0,-1,,-1,1,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0
6236190,10,2013-10-19,http://endb-consolidated.aihit.com/005F281E0000000A/overview.htm,"Digital Electronics","",digitalelectronicsindia.com,"www.digitalelectronicsindia.com","OK",0,2,1,0,1973,,-1,3,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0,0,0
7153142,10,2013-10-19,http://endb-consolidated.aihit.com/006D25F60000000A/overview.htm,"UNH-IOL","",iol.unh.edu,"www.iol.unh.edu","OK",2,28,2,0,-1,,-1,96,0,0,99,2,264,0,0,0,0,0,0,61,0,0,0,5,80,0,34,12,0,61,8,0,0,1,0,0,0
5296279,10,2013-10-19,http://endb-consolidated.aihit.com/0050D0970000000A/overview.htm,"Amarillo Concrete","",amarilloconcrete.net,"www.amarilloconcrete.net","IndexPageFetchError",1,1,0,0,1959,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1
6017803,10,2013-10-19,http://endb-consolidated.aihit.com/005BD30B0000000A/overview.htm,"Construction Machinery Sales","",constructionmachinerysales.com,"www.constructionmachinerysales.com","OK",2,1,0,4,-1,,-1,0,0,0,0,1,65,3,0,0,0,0,0,0,0,0,0,4,0,0,40,12,0,2,0,1,0,1,0,0,2
8980258,10,2013-10-19,http://endb-consolidated.aihit.com/008907220000000A/overview.htm,"swwebservice1 com","",swwebservice1.com,"swwebservice1.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2143369,19,2013-10-19,http://endb-consolidated.aihit.com/0020B48900000013/overview.htm,"AZTEC PROPERTY REPAIRS LTD","07160901",,"","",0,0,0,0,-1,2010-02-17,1,1,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5827622,10,2013-10-19,http://endb-consolidated.aihit.com/0058EC260000000A/overview.htm,"CBNLT","",cbnlt.com,"cbnlt.com","OK",1,0,2,0,-1,,-1,2,0,0,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0
9790809,9,2013-10-19,http://endb-consolidated.aihit.com/0095655900000009/overview.htm,"belco-hydro com","",belco-hydro.com,"www.belco-hydro.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
13307750,4,2013-10-19,http://endb-consolidated.aihit.com/00CB0F6600000004/overview.htm,"Powerwin Infrastructure","",powerwingroup.com,"www.powerwingroup.com","OK",3,2,0,2,-1,,-1,1,0,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13948165,2,2013-10-19,http://endb-consolidated.aihit.com/00D4D50500000002/overview.htm,"Maahs and VanLahr P C","",maahsandvanlahrcpa.com,"www.maahsandvanlahrcpa.com","OK",1,1,0,0,-1,,-1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635064,18,2013-10-19,http://endb-consolidated.aihit.com/0037777800000012/overview.htm,"TRINITY ENGINEERING (NORTHAMPTON) LIMITED","01665797",trinityengineering.net,"www.trinityengineering.net","OK",0,0,0,0,-1,1982-09-21,5,5,0,0,0,1,80,0,0,0,77,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
