company_id,type,country,authority,registration_number
1275892,"CompanyRegistrationNumber","United Kingdom","Companies House","05037187"
1114087,"CompanyRegistrationNumber","United Kingdom","Companies House","04534384"
3235844,"CompanyRegistrationNumber","United Kingdom","Companies House","07694144"
11711810,"CompanyRegistrationNumber","United Kingdom","Companies House","08499376"
3215142,"CompanyRegistrationNumber","United Kingdom","Companies House","SL006720"
4812608,"CompanyRegistrationNumber","United Kingdom","Companies House","08306403"
3065319,"CompanyRegistrationNumber","United Kingdom","Companies House","SC051530"
4204307,"CompanyRegistrationNumber","United Kingdom","Companies House","08110007"
13589581,"CompanyRegistrationNumber","United Kingdom","Companies House","08637184"
2910241,"CompanyRegistrationNumber","United Kingdom","Companies House","08058885"
1933805,"CompanyRegistrationNumber","United Kingdom","Companies House","06797385"
1432899,"CompanyRegistrationNumber","United Kingdom","Companies House","05534813"
1087211,"CompanyRegistrationNumber","United Kingdom","Companies House","04453349"
1716205,"CompanyRegistrationNumber","United Kingdom","Companies House","06333021"
4735201,"CompanyRegistrationNumber","United Kingdom","Companies House","08261147"
492517,"CompanyRegistrationNumber","United Kingdom","Companies House","00904002"
3011697,"CompanyRegistrationNumber","United Kingdom","Companies House","NI611840"
12144921,"CompanyRegistrationNumber","United Kingdom","Companies House","08535326"
1948843,"CompanyRegistrationNumber","United Kingdom","Companies House","06825259"
1459134,"CompanyRegistrationNumber","United Kingdom","Companies House","05614573"
955521,"CompanyRegistrationNumber","United Kingdom","Companies House","03960312"
1152607,"CompanyRegistrationNumber","United Kingdom","Companies House","04646838"
2514303,"CompanyRegistrationNumber","United Kingdom","Companies House","07635820"
1645312,"CompanyRegistrationNumber","United Kingdom","Companies House","06149730"
14873053,"CompanyRegistrationNumber","","","31 000 032 191 a"
13639936,"CompanyRegistrationNumber","","","PZ1967639"
13639936,"CompanyRegistrationNumber","United Kingdom","Companies House","06555397"
1580533,"CompanyRegistrationNumber","United Kingdom","Companies House","05969237"
4981013,"CompanyRegistrationNumber","United Kingdom","Companies House","07162303"
4984033,"CompanyRegistrationNumber","United Kingdom","Companies House","08345907"
1629965,"CompanyRegistrationNumber","United Kingdom","Companies House","06106057"
11689233,"CompanyRegistrationNumber","United Kingdom","Companies House","08475950"
11700429,"CompanyRegistrationNumber","United Kingdom","Companies House","08487593"
2414533,"CompanyRegistrationNumber","United Kingdom","Companies House","07525281"
5581197,"CompanyRegistrationNumber","","","HRB 133186 B"
4996283,"CompanyRegistrationNumber","United Kingdom","Companies House","08358661"
2076938,"CompanyRegistrationNumber","United Kingdom","Companies House","07053678"
1521590,"CompanyRegistrationNumber","United Kingdom","Companies House","05805453"
13546226,"CompanyRegistrationNumber","United Kingdom","Companies House","08592376"
440472,"CompanyRegistrationNumber","United Kingdom","Companies House","00188486"
1578547,"CompanyRegistrationNumber","United Kingdom","Companies House","05963892"
1259311,"CompanyRegistrationNumber","United Kingdom","Companies House","04985078"
8607467,"CompanyRegistrationNumber","","","365885"
1439282,"CompanyRegistrationNumber","United Kingdom","Companies House","05554164"
1358971,"CompanyRegistrationNumber","United Kingdom","Companies House","05307111"
1756426,"CompanyRegistrationNumber","United Kingdom","Companies House","06427715"
1334915,"CompanyRegistrationNumber","United Kingdom","Companies House","05229340"
1630255,"CompanyRegistrationNumber","United Kingdom","Companies House","06107007"
2181671,"CompanyRegistrationNumber","United Kingdom","Companies House","07216379"
925371,"CompanyRegistrationNumber","United Kingdom","Companies House","03834536"
4560123,"CompanyRegistrationNumber","United Kingdom","Companies House","08210077"
2342979,"CompanyRegistrationNumber","United Kingdom","Companies House","07442957"
2000382,"CompanyRegistrationNumber","United Kingdom","Companies House","06918031"
1023619,"CompanyRegistrationNumber","United Kingdom","Companies House","04233172"
3129408,"CompanyRegistrationNumber","United Kingdom","Companies House","SC306399"
1902593,"CompanyRegistrationNumber","United Kingdom","Companies House","06736660"
14012347,"CompanyRegistrationNumber","","","HRB 5437"
4602517,"CompanyRegistrationNumber","United Kingdom","Companies House","07932536"
1624498,"CompanyRegistrationNumber","United Kingdom","Companies House","06088512"
3574920,"CompanyRegistrationNumber","United Kingdom","Companies House","02757122"
2475435,"CompanyRegistrationNumber","United Kingdom","Companies House","07592938"
12157524,"CompanyRegistrationNumber","United Kingdom","Companies House","08548309"
4578263,"CompanyRegistrationNumber","United Kingdom","Companies House","08228895"
757255,"CompanyRegistrationNumber","United Kingdom","Companies House","02996181"
2854651,"CompanyRegistrationNumber","United Kingdom","Companies House","08001878"
3349909,"CompanyRegistrationNumber","United Kingdom","Companies House","07438857"
2146661,"CompanyRegistrationNumber","United Kingdom","Companies House","07165777"
4732349,"CompanyRegistrationNumber","United Kingdom","Companies House","08258194"
39545,"CompanyRegistrationNumber","United Kingdom","Companies House","07614946"
2852812,"CompanyRegistrationNumber","United Kingdom","Companies House","07999978"
2022800,"CompanyRegistrationNumber","United Kingdom","Companies House","06958323"
4238285,"CompanyRegistrationNumber","United Kingdom","Companies House","06343644"
1427705,"CompanyRegistrationNumber","United Kingdom","Companies House","05518251"
713089,"CompanyRegistrationNumber","United Kingdom","Companies House","02743024"
4364191,"CompanyRegistrationNumber","","","FN 121243Z"
4364191,"CompanyRegistrationNumber","United Kingdom","Companies House","05961878"
1828091,"CompanyRegistrationNumber","United Kingdom","Companies House","06579876"
1107937,"CompanyRegistrationNumber","United Kingdom","Companies House","04515806"
667718,"CompanyRegistrationNumber","United Kingdom","Companies House","02438019"
3431953,"CompanyRegistrationNumber","United Kingdom","Companies House","06090430"
1750858,"CompanyRegistrationNumber","United Kingdom","Companies House","06415061"
1565026,"CompanyRegistrationNumber","United Kingdom","Companies House","05926757"
53033,"CompanyRegistrationNumber","United Kingdom","Companies House","07730213"
3444138,"CompanyRegistrationNumber","United Kingdom","Companies House","05759555"
3618094,"CompanyRegistrationNumber","United Kingdom","Companies House","03072861"
5021427,"CompanyRegistrationNumber","United Kingdom","Companies House","NI616478"
4323160,"CompanyRegistrationNumber","United Kingdom","Companies House","08153763"
3400144,"CompanyRegistrationNumber","","","311747"
3400144,"CompanyRegistrationNumber","United Kingdom","Companies House","05131646"
2856279,"CompanyRegistrationNumber","United Kingdom","Companies House","08003538"
11722827,"CompanyRegistrationNumber","United Kingdom","Companies House","08510746"
13526748,"CompanyRegistrationNumber","United Kingdom","Companies House","08572210"
1866404,"CompanyRegistrationNumber","United Kingdom","Companies House","06661494"
2898491,"CompanyRegistrationNumber","United Kingdom","Companies House","08046830"
619463,"CompanyRegistrationNumber","United Kingdom","Companies House","02071225"
2795544,"CompanyRegistrationNumber","United Kingdom","Companies House","07940381"
662150,"CompanyRegistrationNumber","United Kingdom","Companies House","02395807"
2457341,"CompanyRegistrationNumber","United Kingdom","Companies House","07572992"
2011047,"CompanyRegistrationNumber","United Kingdom","Companies House","06937229"
106845,"CompanyRegistrationNumber","United Kingdom","Companies House","06684691"
3480634,"CompanyRegistrationNumber","United Kingdom","Companies House","05744573"
2267015,"CompanyRegistrationNumber","United Kingdom","Companies House","07340097"
2876326,"CompanyRegistrationNumber","United Kingdom","Companies House","08024066"
153535,"CompanyRegistrationNumber","United Kingdom","Companies House","04442365"
1899191,"CompanyRegistrationNumber","United Kingdom","Companies House","06729763"
833342,"CompanyRegistrationNumber","United Kingdom","Companies House","03391721"
4819282,"CompanyRegistrationNumber","United Kingdom","Companies House","08313312"
2218287,"CompanyRegistrationNumber","United Kingdom","Companies House","07269822"
1640152,"CompanyRegistrationNumber","United Kingdom","Companies House","06135085"
1459629,"CompanyRegistrationNumber","United Kingdom","Companies House","05616228"
555268,"CompanyRegistrationNumber","United Kingdom","Companies House","01530780"
1161604,"CompanyRegistrationNumber","United Kingdom","Companies House","04673004"
9582862,"CompanyRegistrationNumber","United Kingdom","Companies House","08410499"
473254,"CompanyRegistrationNumber","United Kingdom","Companies House","00676768"
1646356,"CompanyRegistrationNumber","United Kingdom","Companies House","06153357"
3280225,"CompanyRegistrationNumber","United Kingdom","Companies House","SC223884"
737414,"CompanyRegistrationNumber","United Kingdom","Companies House","02884971"
337254,"CompanyRegistrationNumber","","","201546641"
1502958,"CompanyRegistrationNumber","United Kingdom","Companies House","05744653"
4501320,"CompanyRegistrationNumber","","","299307"
4501320,"CompanyRegistrationNumber","United Kingdom","Companies House","01345530"
666276,"CompanyRegistrationNumber","United Kingdom","Companies House","02426814"
2009902,"CompanyRegistrationNumber","United Kingdom","Companies House","06935179"
476872,"CompanyRegistrationNumber","United Kingdom","Companies House","00716952"
2742507,"CompanyRegistrationNumber","United Kingdom","Companies House","07883625"
1907867,"CompanyRegistrationNumber","United Kingdom","Companies House","06747215"
3108700,"CompanyRegistrationNumber","United Kingdom","Companies House","SC255413"
2430211,"CompanyRegistrationNumber","United Kingdom","Companies House","07542771"
1821880,"CompanyRegistrationNumber","United Kingdom","Companies House","06566869"
117742,"CompanyRegistrationNumber","United Kingdom","Companies House","05114024"
121499,"CompanyRegistrationNumber","United Kingdom","Companies House","04797329"
14147478,"CompanyRegistrationNumber","","","515276"
14147478,"CompanyRegistrationNumber","","","518799"
14147478,"CompanyRegistrationNumber","United Kingdom","Companies House","6938570"
2343811,"CompanyRegistrationNumber","United Kingdom","Companies House","07443913"
7424484,"CompanyRegistrationNumber","","","72 296 647 912"
3259865,"CompanyRegistrationNumber","United Kingdom","Companies House","07215863"
1646779,"CompanyRegistrationNumber","United Kingdom","Companies House","06154718"
1263889,"CompanyRegistrationNumber","United Kingdom","Companies House","04998752"
1091475,"CompanyRegistrationNumber","United Kingdom","Companies House","04466138"
1654042,"CompanyRegistrationNumber","United Kingdom","Companies House","06176488"
2680509,"CompanyRegistrationNumber","United Kingdom","Companies House","07817054"
1060334,"CompanyRegistrationNumber","United Kingdom","Companies House","04365449"
4891004,"CompanyRegistrationNumber","United Kingdom","Companies House","08323740"
3456774,"CompanyRegistrationNumber","United Kingdom","Companies House","05204209"
15129983,"CompanyRegistrationNumber","United Kingdom","Companies House","08693994"
3013233,"CompanyRegistrationNumber","United Kingdom","Companies House","NP000272"
13641018,"CompanyRegistrationNumber","United Kingdom","Companies House","07182259"
13641018,"CompanyRegistrationNumber","United Kingdom","Company House","03997679"
13641018,"CompanyRegistrationNumber","United Kingdom","Company House","6426485"
4907953,"CompanyRegistrationNumber","United Kingdom","Companies House","08341345"
11240867,"CompanyRegistrationNumber","United Kingdom","Companies House","08454754"
946817,"CompanyRegistrationNumber","United Kingdom","Companies House","03924195"
3495890,"CompanyRegistrationNumber","United Kingdom","Companies House","04641762"
2188692,"CompanyRegistrationNumber","United Kingdom","Companies House","07226681"
683488,"CompanyRegistrationNumber","United Kingdom","Companies House","02554224"
1087403,"CompanyRegistrationNumber","United Kingdom","Companies House","04453890"
3250660,"CompanyRegistrationNumber","United Kingdom","Companies House","SL007081"
53811,"CompanyRegistrationNumber","United Kingdom","Companies House","06917595"
3635539,"CompanyRegistrationNumber","United Kingdom","Companies House","02053942"
2039606,"CompanyRegistrationNumber","United Kingdom","Companies House","06987845"
